ortoo_tm__CountryCode__c,ortoo_tm__PostalCode__c,ortoo_tm__City__c,ortoo_tm__State__c,ortoo_tm__StateCode__c,ortoo_tm__Municipality__c,ortoo_tm__MunicipalityCode__c
USA,37757,Jacksboro,Tennessee,TN,Campbell,13
USA,37760,Jefferson City,Tennessee,TN,Jefferson,89
USA,37762,Jellico,Tennessee,TN,Campbell,13
USA,37763,Kingston,Tennessee,TN,Roane,145
USA,37764,Kodak,Tennessee,TN,Sevier,155
USA,37765,Kyles Ford,Tennessee,TN,Hancock,67
USA,37766,La Follette,Tennessee,TN,Campbell,13
USA,37769,Lake City,Tennessee,TN,Anderson,1
USA,37770,Lancing,Tennessee,TN,Morgan,129
USA,37771,Lenoir City,Tennessee,TN,Loudon,105
USA,37772,Lenoir City,Tennessee,TN,Loudon,105
USA,37773,Lone Mountain,Tennessee,TN,Claiborne,25
USA,37774,Loudon,Tennessee,TN,Loudon,105
USA,37777,Louisville,Tennessee,TN,Blount,9
USA,37778,Lowland,Tennessee,TN,Hamblen,63
USA,37779,Luttrell,Tennessee,TN,Union,173
USA,37801,Maryville,Tennessee,TN,Blount,9
USA,37802,Maryville,Tennessee,TN,Blount,9
USA,37803,Maryville,Tennessee,TN,Blount,9
USA,37804,Maryville,Tennessee,TN,Blount,9
USA,37806,Mascot,Tennessee,TN,Knox,93
USA,37807,Maynardville,Tennessee,TN,Union,173
USA,37809,Midway,Tennessee,TN,Greene,59
USA,37810,Mohawk,Tennessee,TN,Greene,59
USA,37811,Mooresburg,Tennessee,TN,Hawkins,73
USA,37813,Morristown,Tennessee,TN,Hamblen,63
USA,37814,Morristown,Tennessee,TN,Hamblen,63
USA,37815,Morristown,Tennessee,TN,Hamblen,63
USA,37816,Morristown,Tennessee,TN,Hamblen,63
USA,37818,Mosheim,Tennessee,TN,Greene,59
USA,37819,Newcomb,Tennessee,TN,Campbell,13
USA,37820,New Market,Tennessee,TN,Jefferson,89
USA,37821,Newport,Tennessee,TN,Cocke,29
USA,37822,Newport,Tennessee,TN,Cocke,29
USA,37824,New Tazewell,Tennessee,TN,Claiborne,25
USA,37825,New Tazewell,Tennessee,TN,Claiborne,25
USA,37826,Niota,Tennessee,TN,McMinn,107
USA,37828,Norris,Tennessee,TN,Anderson,1
USA,37829,Oakdale,Tennessee,TN,Morgan,129
USA,37830,Oak Ridge,Tennessee,TN,Anderson,1
USA,37831,Oak Ridge,Tennessee,TN,Anderson,1
USA,37840,Oliver Springs,Tennessee,TN,Morgan,129
USA,37841,Oneida,Tennessee,TN,Scott,151
USA,37843,Parrottsville,Tennessee,TN,Cocke,29
USA,37845,Petros,Tennessee,TN,Morgan,129
USA,37846,Philadelphia,Tennessee,TN,Loudon,105
USA,37847,Pioneer,Tennessee,TN,Campbell,13
USA,37848,Powder Springs,Tennessee,TN,Grainger,57
USA,37849,Powell,Tennessee,TN,Knox,93
USA,37851,Pruden,Tennessee,TN,Claiborne,25
USA,37852,Robbins,Tennessee,TN,Scott,151
USA,37853,Rockford,Tennessee,TN,Blount,9
USA,37854,Rockwood,Tennessee,TN,Roane,145
USA,37857,Rogersville,Tennessee,TN,Hawkins,73
USA,37860,Russellville,Tennessee,TN,Hamblen,63
USA,37861,Rutledge,Tennessee,TN,Grainger,57
USA,37862,Sevierville,Tennessee,TN,Sevier,155
USA,37863,Pigeon Forge,Tennessee,TN,Sevier,155
USA,37864,Sevierville,Tennessee,TN,Sevier,155
USA,37865,Seymour,Tennessee,TN,Sevier,155
USA,37866,Sharps Chapel,Tennessee,TN,Union,173
USA,37867,Shawanee,Tennessee,TN,Claiborne,25
USA,37868,Pigeon Forge,Tennessee,TN,Sevier,155
USA,37869,Sneedville,Tennessee,TN,Hancock,67
USA,37870,Speedwell,Tennessee,TN,Claiborne,25
USA,37871,Strawberry Plains,Tennessee,TN,Jefferson,89
USA,37872,Sunbright,Tennessee,TN,Morgan,129
USA,37873,Surgoinsville,Tennessee,TN,Hawkins,73
USA,37874,Sweetwater,Tennessee,TN,Monroe,123
USA,37876,Sevierville,Tennessee,TN,Sevier,155
USA,37877,Talbott,Tennessee,TN,Hamblen,63
USA,37878,Tallassee,Tennessee,TN,Blount,9
USA,37879,Tazewell,Tennessee,TN,Claiborne,25
USA,37880,Ten Mile,Tennessee,TN,Meigs,121
USA,37881,Thorn Hill,Tennessee,TN,Grainger,57
USA,37882,Townsend,Tennessee,TN,Blount,9
USA,37885,Vonore,Tennessee,TN,Monroe,123
USA,37886,Walland,Tennessee,TN,Blount,9
USA,37887,Wartburg,Tennessee,TN,Morgan,129
USA,37888,Washburn,Tennessee,TN,Grainger,57
USA,37890,White Pine,Tennessee,TN,Jefferson,89
USA,37891,Whitesburg,Tennessee,TN,Hamblen,63
USA,37892,Winfield,Tennessee,TN,Scott,151
USA,37901,Knoxville,Tennessee,TN,Knox,93
USA,37902,Knoxville,Tennessee,TN,Knox,93
USA,37909,Knoxville,Tennessee,TN,Knox,93
USA,37912,Knoxville,Tennessee,TN,Knox,93
USA,37914,Knoxville,Tennessee,TN,Knox,93
USA,37915,Knoxville,Tennessee,TN,Knox,93
USA,37916,Knoxville,Tennessee,TN,Knox,93
USA,37917,Knoxville,Tennessee,TN,Knox,93
USA,37918,Knoxville,Tennessee,TN,Knox,93
USA,37919,Knoxville,Tennessee,TN,Knox,93
USA,37920,Knoxville,Tennessee,TN,Knox,93
USA,37921,Knoxville,Tennessee,TN,Knox,93
USA,37922,Knoxville,Tennessee,TN,Knox,93
USA,37923,Knoxville,Tennessee,TN,Knox,93
USA,37924,Knoxville,Tennessee,TN,Knox,93
USA,37927,Knoxville,Tennessee,TN,Knox,93
USA,37928,Knoxville,Tennessee,TN,Knox,93
USA,37929,Knoxville,Tennessee,TN,Knox,93
USA,37930,Knoxville,Tennessee,TN,Knox,93
USA,37931,Knoxville,Tennessee,TN,Knox,93
USA,37932,Knoxville,Tennessee,TN,Knox,93
USA,37933,Knoxville,Tennessee,TN,Knox,93
USA,37934,Knoxville,Tennessee,TN,Knox,93
USA,37938,Knoxville,Tennessee,TN,Knox,93
USA,37939,Knoxville,Tennessee,TN,Knox,93
USA,37940,Knoxville,Tennessee,TN,Knox,93
USA,37950,Knoxville,Tennessee,TN,Knox,93
USA,37995,Knoxville,Tennessee,TN,Knox,93
USA,37996,Knoxville,Tennessee,TN,Knox,93
USA,37997,Knoxville,Tennessee,TN,Knox,93
USA,37998,Knoxville,Tennessee,TN,Knox,93
USA,38001,Alamo,Tennessee,TN,Crockett,33
USA,38002,Arlington,Tennessee,TN,Shelby,157
USA,38004,Atoka,Tennessee,TN,Tipton,167
USA,38006,Bells,Tennessee,TN,Crockett,33
USA,38007,Bogota,Tennessee,TN,Dyer,45
USA,38008,Bolivar,Tennessee,TN,Hardeman,69
USA,38010,Braden,Tennessee,TN,Fayette,47
USA,38011,Brighton,Tennessee,TN,Tipton,167
USA,38012,Brownsville,Tennessee,TN,Haywood,75
USA,38014,Brunswick,Tennessee,TN,Shelby,157
USA,38015,Burlison,Tennessee,TN,Tipton,167
USA,38016,Cordova,Tennessee,TN,Shelby,157
USA,38017,Collierville,Tennessee,TN,Shelby,157
USA,38018,Cordova,Tennessee,TN,Shelby,157
USA,38019,Covington,Tennessee,TN,Tipton,167
USA,38021,Crockett Mills,Tennessee,TN,Crockett,33
USA,38023,Drummonds,Tennessee,TN,Tipton,167
USA,38024,Dyersburg,Tennessee,TN,Dyer,45
USA,38025,Dyersburg,Tennessee,TN,Dyer,45
USA,38027,Collierville,Tennessee,TN,Shelby,157
USA,38028,Eads,Tennessee,TN,Shelby,157
USA,38029,Ellendale,Tennessee,TN,Shelby,157
USA,38030,Finley,Tennessee,TN,Dyer,45
USA,38034,Friendship,Tennessee,TN,Crockett,33
USA,38036,Gallaway,Tennessee,TN,Fayette,47
USA,38037,Gates,Tennessee,TN,Lauderdale,97
USA,38039,Grand Junction,Tennessee,TN,Hardeman,69
USA,38040,Halls,Tennessee,TN,Lauderdale,97
USA,38041,Henning,Tennessee,TN,Lauderdale,97
USA,38042,Hickory Valley,Tennessee,TN,Hardeman,69
USA,38044,Hornsby,Tennessee,TN,Hardeman,69
USA,38045,Laconia,Tennessee,TN,Fayette,47
USA,38046,La Grange,Tennessee,TN,Fayette,47
USA,38047,Lenox,Tennessee,TN,Dyer,45
USA,38048,Macon,Tennessee,TN,Fayette,47
USA,38049,Mason,Tennessee,TN,Tipton,167
USA,38050,Maury City,Tennessee,TN,Crockett,33
USA,38052,Middleton,Tennessee,TN,Hardeman,69
USA,38053,Millington,Tennessee,TN,Shelby,157
USA,38054,Millington,Tennessee,TN,Shelby,157
USA,38055,Millington,Tennessee,TN,Shelby,157
USA,38057,Moscow,Tennessee,TN,Fayette,47
USA,38058,Munford,Tennessee,TN,Tipton,167
USA,38059,Newbern,Tennessee,TN,Dyer,45
USA,38060,Oakland,Tennessee,TN,Fayette,47
USA,38061,Pocahontas,Tennessee,TN,Hardeman,69
USA,38063,Ripley,Tennessee,TN,Lauderdale,97
USA,38066,Rossville,Tennessee,TN,Fayette,47
USA,38067,Saulsbury,Tennessee,TN,Hardeman,69
USA,38068,Somerville,Tennessee,TN,Fayette,47
USA,38069,Stanton,Tennessee,TN,Haywood,75
USA,38070,Tigrett,Tennessee,TN,Dyer,45
USA,38071,Tipton,Tennessee,TN,Tipton,167
USA,38075,Whiteville,Tennessee,TN,Hardeman,69
USA,38076,Williston,Tennessee,TN,Fayette,47
USA,38077,Wynnburg,Tennessee,TN,Lake,95
USA,38079,Tiptonville,Tennessee,TN,Lake,95
USA,38080,Ridgely,Tennessee,TN,Lake,95
USA,38083,Millington,Tennessee,TN,Shelby,157
USA,38088,Cordova,Tennessee,TN,Shelby,157
USA,38101,Memphis,Tennessee,TN,Shelby,157
USA,38103,Memphis,Tennessee,TN,Shelby,157
USA,38104,Memphis,Tennessee,TN,Shelby,157
USA,38105,Memphis,Tennessee,TN,Shelby,157
USA,38106,Memphis,Tennessee,TN,Shelby,157
USA,38107,Memphis,Tennessee,TN,Shelby,157
USA,38108,Memphis,Tennessee,TN,Shelby,157
USA,38109,Memphis,Tennessee,TN,Shelby,157
USA,38111,Memphis,Tennessee,TN,Shelby,157
USA,38112,Memphis,Tennessee,TN,Shelby,157
USA,38113,Memphis,Tennessee,TN,Shelby,157
USA,38114,Memphis,Tennessee,TN,Shelby,157
USA,38115,Memphis,Tennessee,TN,Shelby,157
USA,38116,Memphis,Tennessee,TN,Shelby,157
USA,38117,Memphis,Tennessee,TN,Shelby,157
USA,38118,Memphis,Tennessee,TN,Shelby,157
USA,38119,Memphis,Tennessee,TN,Shelby,157
USA,38120,Memphis,Tennessee,TN,Shelby,157
USA,38122,Memphis,Tennessee,TN,Shelby,157
USA,38124,Memphis,Tennessee,TN,Shelby,157
USA,38125,Memphis,Tennessee,TN,Shelby,157
USA,38126,Memphis,Tennessee,TN,Shelby,157
USA,38127,Memphis,Tennessee,TN,Shelby,157
USA,38128,Memphis,Tennessee,TN,Shelby,157
USA,38130,Memphis,Tennessee,TN,Shelby,157
USA,38131,Memphis,Tennessee,TN,Shelby,157
USA,38132,Memphis,Tennessee,TN,Shelby,157
USA,38133,Memphis,Tennessee,TN,Shelby,157
USA,38134,Memphis,Tennessee,TN,Shelby,157
USA,38135,Memphis,Tennessee,TN,Shelby,157
USA,38136,Memphis,Tennessee,TN,Shelby,157
USA,38137,Memphis,Tennessee,TN,Shelby,157
USA,38138,Germantown,Tennessee,TN,Shelby,157
USA,38139,Germantown,Tennessee,TN,Shelby,157
USA,38141,Memphis,Tennessee,TN,Shelby,157
USA,38145,Memphis,Tennessee,TN,Shelby,157
USA,38148,Memphis,Tennessee,TN,Shelby,157
USA,38150,Memphis,Tennessee,TN,Shelby,157
USA,38151,Memphis,Tennessee,TN,Shelby,157
USA,38152,Memphis,Tennessee,TN,Shelby,157
USA,38157,Memphis,Tennessee,TN,Shelby,157
USA,38159,Memphis,Tennessee,TN,Shelby,157
USA,38161,Memphis,Tennessee,TN,Shelby,157
USA,38163,Memphis,Tennessee,TN,Shelby,157
USA,38166,Memphis,Tennessee,TN,Shelby,157
USA,38167,Memphis,Tennessee,TN,Shelby,157
USA,38168,Memphis,Tennessee,TN,Shelby,157
USA,38173,Memphis,Tennessee,TN,Shelby,157
USA,38174,Memphis,Tennessee,TN,Shelby,157
USA,38175,Memphis,Tennessee,TN,Shelby,157
USA,38177,Memphis,Tennessee,TN,Shelby,157
USA,38181,Memphis,Tennessee,TN,Shelby,157
USA,38182,Memphis,Tennessee,TN,Shelby,157
USA,38183,Germantown,Tennessee,TN,Shelby,157
USA,38184,Memphis,Tennessee,TN,Shelby,157
USA,38186,Memphis,Tennessee,TN,Shelby,157
USA,38187,Memphis,Tennessee,TN,Shelby,157
USA,38188,Memphis,Tennessee,TN,Shelby,157
USA,38190,Memphis,Tennessee,TN,Shelby,157
USA,38193,Memphis,Tennessee,TN,Shelby,157
USA,38194,Memphis,Tennessee,TN,Shelby,157
USA,38197,Memphis,Tennessee,TN,Shelby,157
USA,38201,Mc Kenzie,Tennessee,TN,Carroll,17
USA,38220,Atwood,Tennessee,TN,Carroll,17
USA,38221,Big Sandy,Tennessee,TN,Benton,5
USA,38222,Buchanan,Tennessee,TN,Henry,79
USA,38223,Como,Tennessee,TN,Henry,79
USA,38224,Cottage Grove,Tennessee,TN,Henry,79
USA,38225,Dresden,Tennessee,TN,Weakley,183
USA,38226,Dukedom,Tennessee,TN,Weakley,183
USA,38229,Gleason,Tennessee,TN,Weakley,183
USA,38230,Greenfield,Tennessee,TN,Weakley,183
USA,38231,Henry,Tennessee,TN,Henry,79
USA,38232,Hornbeak,Tennessee,TN,Obion,131
USA,38233,Kenton,Tennessee,TN,Gibson,53
USA,38235,Mc Lemoresville,Tennessee,TN,Carroll,17
USA,38236,Mansfield,Tennessee,TN,Henry,79
USA,38237,Martin,Tennessee,TN,Weakley,183
USA,38238,Martin,Tennessee,TN,Weakley,183
USA,38240,Obion,Tennessee,TN,Obion,131
USA,38241,Palmersville,Tennessee,TN,Weakley,183
USA,38242,Paris,Tennessee,TN,Henry,79
USA,38251,Puryear,Tennessee,TN,Henry,79
USA,38253,Rives,Tennessee,TN,Obion,131
USA,38254,Samburg,Tennessee,TN,Obion,131
USA,38255,Sharon,Tennessee,TN,Weakley,183
